ProblemName,Time_alns_e,Time_alns_g,Time_alns_u,Time_no-alns,PInt_alns_e,PInt_alns_g,PInt_alns_u,PInt_no-alns,Status_alns_e,Status_alns_g,Status_alns_u,Status_no-alns,LP_Iterations_dualLP_alns_e,LP_Iterations_dualLP_alns_g,LP_Iterations_dualLP_alns_u,LP_Iterations_dualLP_no-alns,TimeQ+10_alns_e,TimeQ+10_alns_g,TimeQ+10_alns_u,TimeQ+10_no-alns,PIntQ+1000_alns_e,PIntQ+1000_alns_g,PIntQ+1000_alns_u,PIntQ+1000_no-alns,groupTags_alns_e,groupTags_alns_g,groupTags_alns_u,groupTags_no-alns
ns2081729,7200.0,7200.0,7200.0,7200.0,720001.0,720007.0,720003.0,720003.0,timelimit,timelimit,timelimit,timelimit,41144701.0,41319469.0,41293053.0,41206729.0,1.0,1.0,1.0,1.0,0.9999972260864379,1.0000055478271241,1.0,1.0,All;;;,All;;;,All;;;,All;;;
ns2118727,830.61,834.8,832.7,834.29,83061.0,83480.0,83270.0,83429.0,ok,ok,ok,ok,1278943.0,1278943.0,1278943.0,1278943.0,0.9956413080813465,1.000604057847422,0.9981167608286253,1.0,0.9956413080813464,1.000604057847422,0.9981167608286252,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ns2124243,7200.0,7200.0,7200.0,7200.0,50742.94908463479,50871.87019985348,50743.62150295924,50641.62052716973,timelimit,timelimit,timelimit,timelimit,797041.0,778596.0,796195.0,806879.0,1.0,1.0,1.0,1.0,1.001962149065631,1.0044586066497005,1.0019751699258903,1.0,All;;;,All;;;,All;;;,All;;;
ns2137859,7200.0,7200.0,7200.0,7200.0,131841.1903338809,132196.53700246586,118770.12716472236,131599.78609369256,timelimit,timelimit,timelimit,timelimit,2242850.0,2242850.0,2018944.0,2242850.0,1.0,1.0,1.0,1.0,1.001820547734653,1.0045003911872954,0.9032452516936567,1.0,All;;;,All;;;,All;;;,All;;;
ns4-pr3,7200.0,7200.0,7200.0,7200.0,124.27178682337666,65.27571111897896,102.24834359397266,103.05940927622765,timelimit,timelimit,timelimit,timelimit,29806686.0,30452253.0,32177556.0,30267226.0,1.0,1.0,1.0,1.0,1.019230494177161,0.9657464522404642,0.9992647126025721,1.0,All;;;,All;;;,All;;;,All;;;
ns4-pr9,7200.0,7200.0,7200.0,7200.0,28.210298313322134,35.01017716311544,18.011583058240774,43.88331466527863,timelimit,timelimit,timelimit,timelimit,36918244.0,32213342.0,33552461.0,35470860.0,1.0,1.0,1.0,1.0,0.9849858541354478,0.9914998761092293,0.9752158778250674,1.0,All;;;,All;;;,All;;;,All;;;
ns894236,7200.0,7200.0,7200.0,7200.0,173111.11111111112,175516.66666666666,173011.11111111112,172711.11111111112,timelimit,timelimit,timelimit,timelimit,20748623.0,20282841.0,20784333.0,20794069.0,1.0,1.0,1.0,1.0,1.0023026736599718,1.0161506971984136,1.001727005244979,1.0,All;;;,All;;;,All;;;,All;;;
ns894244,1434.86,1437.75,1440.76,1437.7,143500.0,143800.0,144100.0,143800.0,ok,ok,ok,ok,1031975.0,1031975.0,1031975.0,1031975.0,0.9980382675968777,1.0000345375423085,1.0021136975892795,1.0,0.9979281767955801,1.0,1.00207182320442,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ns894786,7200.0,7200.0,7200.0,7200.0,181800.0,181500.0,182000.0,180400.0,timelimit,timelimit,timelimit,timelimit,5556616.0,5556926.0,5548793.0,5582440.0,1.0,1.0,1.0,1.0,1.007717750826902,1.00606394707828,1.0088202866593163,1.0,All;;;,All;;;,All;;;,All;;;
ns894788,7200.0,7200.0,7200.0,7200.0,720001.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,106705072.0,107207654.0,106657549.0,106807261.0,1.0,1.0,1.0,1.0,1.000001386962552,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
ns903616,7200.0,7200.0,7200.0,7200.0,720001.0,720000.0,720001.0,720000.0,timelimit,timelimit,timelimit,timelimit,7608128.0,7585863.0,7585863.0,7600685.0,1.0,1.0,1.0,1.0,1.000001386962552,1.0,1.000001386962552,1.0,All;;;,All;;;,All;;;,All;;;
ns930473,7200.0,7200.0,7200.0,7200.0,89398.87143247413,89559.0496520511,89456.886669772,89424.92123155303,timelimit,timelimit,timelimit,timelimit,4831599.0,4895210.0,4911984.0,4921458.0,1.0,1.0,1.0,1.0,0.999711917923465,1.001483312550028,1.0003535025276618,1.0,All;;;,All;;;,All;;;,All;;;
nsa,3.4,3.31,2.95,2.94,291.5764705882353,281.5764705882353,242.75294117647059,241.97647058823532,ok,ok,ok,ok,3593.0,3593.0,3593.0,3593.0,1.035548686244204,1.028593508500773,1.000772797527048,1.0,1.0399363443467717,1.0318846620187936,1.000625189451349,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
nsr8k,7200.0,7200.0,7200.0,7200.0,522791.47659850237,523586.8428561483,404721.97905911587,511789.4655394277,timelimit,timelimit,timelimit,timelimit,766038.0,731239.0,946743.0,1136988.0,1.0,1.0,1.0,1.0,1.0214552205114065,1.0230062786182832,0.7912057605011787,1.0,All;;;,All;;;,All;;;,All;;;
nsrand-ipx,389.71,400.13,389.76,388.68,1545.6645912374508,1567.4762981284046,1543.9243578869664,1544.9183993065396,ok,ok,ok,ok,1198460.0,1198460.0,1198460.0,1198460.0,1.002583525634594,1.0287197752583526,1.0027089395003512,1.0,1.0002932085881866,1.0088638986727478,0.9996094014567051,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
nu120-pr3,7200.0,7200.0,7200.0,7200.0,36343.318905843924,36350.56366518731,36189.65991684414,36229.21228569245,timelimit,timelimit,timelimit,timelimit,22248837.0,22249015.0,22423486.0,22350242.0,1.0,1.0,1.0,1.0,1.0030649754089835,1.0032595741903865,0.9989375985571548,1.0,All;;;,All;;;,All;;;,All;;;
nu60-pr9,7200.0,7200.0,7200.0,7200.0,2970.098431418005,1428.013171483396,2977.6261013300827,2993.822188375242,timelimit,timelimit,timelimit,timelimit,30015969.0,31071371.0,30038132.0,29822209.0,1.0,1.0,1.0,1.0,0.9940598865351868,0.6079422310163375,0.9959447150420715,1.0,All;;;,All;;;,All;;;,All;;;
nug08,124.17,130.33,123.46,128.51,2698.7996820349763,2833.970588235294,2692.573529411765,2768.358505564388,ok,ok,ok,ok,38871.0,38871.0,38871.0,38871.0,0.9686665222727603,1.01313984549852,0.9635405385892715,1.0,0.9815413466031163,1.0174113165119567,0.9798891278415474,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
nw04,32.99,35.51,47.62,33.51,1402.5518723230164,1414.6844062119321,1611.4516626643017,1395.4796459315753,ok,ok,ok,ok,3281.0,3872.0,4225.0,3087.0,0.9880487244311653,1.0459664444955183,1.3242932659158815,1.0,1.0029523216377363,1.0080170834734388,1.0901581514581131,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
opm2-z10-s2,7200.0,7200.0,7200.0,7200.0,127517.67758528942,98440.41748950511,98335.5064743097,127028.53526872821,timelimit,timelimit,timelimit,timelimit,188588.0,198334.0,198685.0,189086.0,1.0,1.0,1.0,1.0,1.003820572621053,0.7767051093788001,0.7758856747506119,1.0,All;;;,All;;;,All;;;,All;;;
opm2-z11-s8,7200.0,7200.0,7200.0,7200.0,91205.92197309417,90792.95515695067,91405.33632286996,91294.61883408071,timelimit,timelimit,timelimit,timelimit,103680.0,104530.0,103680.0,103680.0,1.0,1.0,1.0,1.0,0.9990389812308993,0.9945645403440921,1.0011996093617146,1.0,All;;;,All;;;,All;;;,All;;;
opm2-z12-s14,7200.0,7200.0,7200.0,7200.0,180837.48115599385,181324.06573237313,181287.18200059104,181653.02596008772,timelimit,timelimit,timelimit,timelimit,143198.0,142552.0,142660.0,141909.0,1.0,1.0,1.0,1.0,0.9955350052384455,0.9981989883497113,0.9979970550305768,1.0,All;;;,All;;;,All;;;,All;;;
opm2-z12-s7,7200.0,7200.0,7200.0,7200.0,281121.7095582624,281300.38312421774,280743.4691821595,281373.52214793785,timelimit,timelimit,timelimit,timelimit,162958.0,161597.0,164394.0,161136.0,1.0,1.0,1.0,1.0,0.9991082287469448,0.9997409848375167,0.9977687250525981,1.0,All;;;,All;;;,All;;;,All;;;
opm2-z7-s2,429.68,489.18,727.46,486.97,7305.123540856031,7469.864785992218,4966.508754863813,8181.087548638132,ok,ok,ok,ok,87375.0,104357.0,172583.0,115600.0,0.8847214117552367,1.0044469485079581,1.4839125098094452,1.0,0.9045903872344583,0.9225339308793092,0.6498694978405744,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
opt1217,0.5,0.5,0.5,0.5,0.0,0.0,0.0,10.0,ok,ok,ok,ok,685.0,685.0,685.0,685.0,1.0,1.0,1.0,1.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
p0033,0.5,0.5,0.5,0.5,0.770839557812967,0.770839557812967,0.770839557812967,10.0,ok,ok,ok,ok,96.0,96.0,96.0,96.0,1.0,1.0,1.0,1.0,0.9908622173839733,0.9908622173839733,0.9908622173839733,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
p0201,0.97,1.3,1.43,1.01,11.607650445351169,30.080921877857847,31.1761683461419,14.240984918408241,ok,ok,ok,ok,1814.0,1814.0,1814.0,1814.0,0.9963669391462308,1.0263396911898275,1.0381471389645776,1.0,0.9974036402470278,1.0156175279790374,1.0166973960622345,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
p0282,0.95,0.88,0.57,0.52,6.631814344659905,4.883154500984017,2.8103912095500623,0.5197315557596596,ok,ok,ok,ok,928.0,928.0,928.0,928.0,1.0408745247148288,1.0342205323193918,1.0047528517110267,1.0,1.006108907796747,1.004361156314668,1.0022894697441185,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
p0548,0.5,0.5,0.5,0.5,7.67887851690721,9.816748890969311,9.816748890969311,15.351669927817825,ok,ok,ok,ok,364.0,364.0,364.0,364.0,1.0,1.0,1.0,1.0,0.9924432178149112,0.9945487645307738,0.9945487645307738,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
p100x588b,7200.0,7200.0,7200.0,7200.0,6992.799505173962,12269.786928788915,13681.62512782,12264.72002160033,timelimit,timelimit,timelimit,timelimit,21191925.0,22456223.0,19902179.0,22526708.0,1.0,1.0,1.0,1.0,0.6025607394772337,1.000381983726783,1.1068175659880024,1.0,All;;;,All;;;,All;;;,All;;;
p2756,3.69,3.74,3.64,3.67,63.18096205049251,92.26124331250162,82.82170258770792,59.0641058552781,ok,ok,ok,ok,1121.0,1097.0,1097.0,1121.0,1.0014630577907826,1.0051207022677395,0.997805413313826,1.0,1.0038872587338703,1.0313457299456055,1.0224326333043303,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
p2m2p1m1p0n100,7200.0,7200.0,7200.0,7200.0,720000.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,26738320.0,27070457.0,27061183.0,27159784.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
p6b,7200.0,7200.0,7199.99,7200.0,1687.3015873015872,1690.7936507936506,1686.9841269841268,1694.4444444444443,timelimit,timelimit,timelimit,timelimit,11382499.0,11339755.0,11372372.0,11312861.0,1.0,1.0,0.999998613037448,1.0,0.9973490427098676,0.9986450662739322,0.9972312223858615,1.0,All;;;,All;;;,All;;;,All;;;
p80x400b,7200.0,7200.0,7200.0,7200.0,720000.0,720027.0,720001.0,720001.0,timelimit,timelimit,timelimit,timelimit,26868044.0,24730236.0,26200801.0,25758068.0,1.0,1.0,1.0,1.0,0.9999986130393717,1.000036060976337,1.0,1.0,All;;;,All;;;,All;;;,All;;;
pb-simp-nonunif,7200.0,7200.0,7200.0,7200.0,346806.0193852803,346973.36177793355,346826.1861549238,346752.97699277406,timelimit,timelimit,timelimit,timelimit,741960.0,741960.0,741960.0,741960.0,1.0,1.0,1.0,1.0,1.000152528938688,1.0006337394637574,1.0002105205907448,1.0,All;;;,All;;;,All;;;,All;;;
pg,68.64,57.25,66.8,66.88,383.3469230970883,357.6140983871206,357.5312215590831,374.94098621375605,ok,ok,ok,ok,153351.0,144465.0,159129.0,153351.0,1.0228928199791885,0.8747398543184184,0.9989594172736733,1.0,1.0061136710357874,0.9873980861721567,0.987337809528382,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
pg5_34,1217.06,951.0,1834.07,1025.5,128.9901259006537,104.98389278835731,181.9423589769415,118.17688167166219,ok,ok,ok,ok,3133697.0,2375602.0,4361344.0,2774317.0,1.1849927571221632,0.9280540801545147,1.780849830999517,1.0,1.0096704237104472,0.9882013399672674,1.0570262883721497,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
pigeon-10,593.58,589.03,587.59,586.19,110.00000000000001,110.00000000000001,110.00000000000001,110.00000000000001,ok,ok,ok,ok,3791852.0,3791852.0,3791852.0,3791852.0,1.0123953773126018,1.0047635820795382,1.0023482446870964,1.0,1.0,1.0,1.0,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
pigeon-11,3752.06,3740.72,3760.41,3750.98,100.0,140.0,100.0,90.0,ok,ok,ok,ok,23570333.0,23570333.0,23570333.0,23570333.0,1.0002871591978686,0.9972719876202478,1.0025073252184271,1.0,1.0091743119266054,1.0458715596330275,1.0091743119266054,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
pigeon-12,7200.0,7200.0,7200.0,7200.0,263.6363636363636,270.90909090909093,296.3636363636364,270.0,timelimit,timelimit,timelimit,timelimit,42972041.0,42032238.0,43220023.0,40815858.0,1.0,1.0,1.0,1.0,0.994989262705798,1.0007158196134576,1.020758768790265,1.0,All;;;,All;;;,All;;;,All;;;
pigeon-13,7200.0,7200.0,7200.0,7200.0,210.0,210.0,210.0,210.0,timelimit,timelimit,timelimit,timelimit,33448029.0,33509092.0,33490021.0,33508807.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,All;;;,All;;;,All;;;,All;;;
pigeon-19,7200.0,7200.0,7200.0,7200.0,846.6666666666667,836.1111111111111,914.4444444444443,940.0,timelimit,timelimit,timelimit,timelimit,12308344.0,8049837.0,10696996.0,12291081.0,1.0,1.0,1.0,1.0,0.9518900343642612,0.9464490263459335,0.9868270332187857,1.0,All;;;,All;;;,All;;;,All;;;
pk1,174.21,173.78,174.38,174.34,1145.7073677784201,1165.946740248056,1147.226319002635,1180.7394244157401,ok,ok,ok,ok,2176958.0,2176958.0,2176958.0,2176958.0,0.9992947813822285,0.9969621351849842,1.0002169903439297,1.0,0.9839356980274221,0.9932166658693541,0.9846322283910266,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
pp08a,2.04,2.01,1.56,1.77,50.87524084766624,50.101625473241164,31.43405442215845,34.46901177773667,ok,ok,ok,ok,3090.0,3090.0,3271.0,5097.0,1.0229396771452846,1.020390824129142,0.9821580288870009,1.0,1.0158595655192566,1.0151117273862462,0.9970661689030563,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
pp08aCUTS,2.42,2.43,2.29,2.37,37.17104173190698,37.25539098149566,37.72246133587794,52.36360395929556,ok,ok,ok,ok,7072.0,7002.0,6828.0,4700.0,1.004042037186742,1.0048504446240905,0.9935327405012124,1.0,0.9855633906662777,0.9856435428582303,0.9860873726834212,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
probportfolio,7200.0,7200.0,7200.0,7200.0,65404.83339756871,60347.8496671406,59264.9881795478,60345.286048837595,timelimit,timelimit,timelimit,timelimit,44022485.0,46011197.0,42848162.0,46025820.0,1.0,1.0,1.0,1.0,1.0824765466853177,1.0000417899804228,0.9823898796652483,1.0,All;;;,All;;;,All;;;,All;;;
prod1,24.34,23.55,23.54,24.51,20.178571428571427,19.82142857142857,16.964285714285715,22.678571428571427,ok,ok,ok,ok,193906.0,193906.0,193906.0,193906.0,0.9950738916256158,0.9721819762387711,0.9718922051579251,1.0,0.9975554391478959,0.9972062161690239,0.9944124323380478,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
prod2,195.75,195.44,196.13,195.71,929.0322580645162,918.3870967741935,920.0,931.1290322580646,ok,ok,ok,ok,1170098.0,1170098.0,1170098.0,1170098.0,1.0001944484954548,0.9986874726556803,1.002041709202275,1.0,0.9989142236699239,0.9934018207633842,0.9942370333249811,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
protfold,7200.0,7200.0,7200.0,7200.0,144898.06451612903,111178.70967741935,129452.90322580645,129346.45161290324,timelimit,timelimit,timelimit,timelimit,49867979.0,47446923.0,45944765.0,45993960.0,1.0,1.0,1.0,1.0,1.1193098293876862,0.8606195894811345,1.0008166820928839,1.0,All;;;,All;;;,All;;;,All;;;
pw-myciel4,3755.88,3744.34,3746.3,3740.91,2418.853923853924,2315.55167055167,2324.4405594405594,2324.4405594405594,ok,ok,ok,ok,15663648.0,15663648.0,15663648.0,15663648.0,1.0039910315096872,1.0009144447614047,1.0014369846250644,1.0,1.0283997751577343,0.9973262000839067,1.0,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
qap10,66.71,67.78,65.7,66.77,1561.236713413895,1608.542213959504,1533.6220345148126,1571.236713413895,ok,ok,ok,ok,39957.0,39957.0,39957.0,39957.0,0.9992184447049628,1.0131561807997918,0.9860622639051714,1.0,0.9961108209338211,1.014508777177531,0.9853709778244647,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
qiu,32.72,32.61,34.28,34.29,1274.5426681548033,1254.5426681548033,1399.4758811226652,1429.4758811226652,ok,ok,ok,ok,120839.0,120839.0,130509.0,130586.0,0.964551817566042,0.96206818694965,0.9997742153985099,1.0,0.9362277213074176,0.9279954930497087,0.9876516576134368,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
qnet1,2.58,2.94,3.05,3.02,56.10446181724377,79.63137706460294,88.05802106977968,87.83477310734874,ok,ok,ok,ok,4448.0,4448.0,4448.0,4448.0,0.9662058371735791,0.9938556067588326,1.002304147465438,1.0,0.9708316813595976,0.9924589687280235,1.0002052223076057,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
qnet1_o,1.1,1.42,2.06,1.52,22.693705766490105,39.683536730150436,53.72937996399274,37.748301055127996,ok,ok,ok,ok,1909.0,1909.0,2785.0,2785.0,0.9635416666666666,0.9913194444444444,1.046875,1.0,0.9854930186121903,1.0018648410920594,1.0153997639818981,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
queens-30,7200.0,7200.0,7200.0,7200.0,23031.5,22984.775,23114.1,23001.525,timelimit,timelimit,timelimit,timelimit,1270290.0,1274595.0,1237969.0,1269100.0,1.0,1.0,1.0,1.0,1.0012488789774816,0.9993021276773039,1.004690326968807,1.0,All;;;,All;;;,All;;;,All;;;
r80x800,7200.0,7200.0,7200.0,7200.0,226.61025084725105,322.80987907092316,428.0004047905815,442.1275777271318,timelimit,timelimit,timelimit,timelimit,35410638.0,34600176.0,33755928.0,34854162.0,1.0,1.0,1.0,1.0,0.8505559908787355,0.9172627300808855,0.9902039367704103,1.0,All;;;,All;;;,All;;;,All;;;
rail01,7032.43,7031.82,7034.78,7032.95,703243.0,703182.0,703478.0,703295.0,ok,ok,ok,ok,1989728.0,1989728.0,1989728.0,1989728.0,0.9999261673020539,0.9998395558679246,1.0002598343023874,1.0,0.9999261673020539,0.9998395558679246,1.0002598343023874,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
rail02,7200.0,7200.0,7200.0,7200.0,254303.601437765,254888.810105762,256165.89754452478,253206.6976507857,timelimit,timelimit,timelimit,timelimit,926399.0,926399.0,926399.0,926399.0,1.0,1.0,1.0,1.0,1.0043150074215832,1.006617105176698,1.0116409202475234,1.0,All;;;,All;;;,All;;;,All;;;
rail03,7199.6,7199.5,7199.18,7199.66,719960.0,719950.0,719918.0,719966.0,timelimit,timelimit,timelimit,timelimit,555740.0,555740.0,555740.0,555740.0,0.9999916778322419,0.9999778075526446,0.999933422657934,1.0,0.9999916778322417,0.9999778075526446,0.999933422657934,1.0,All;;;,All;;;,All;;;,All;;;
rail507,70.64,62.62,61.88,60.32,377.5174718639911,373.5058495879621,372.2622660528531,371.29277452742934,ok,ok,ok,ok,71760.0,71760.0,71760.0,71760.0,1.1467576791808876,1.0327076222980662,1.022184300341297,1.0,1.004539291282058,1.0016138603671236,1.0007069909091864,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
ramos3,7200.0,7200.0,7200.0,7200.0,116040.67922585375,116041.64616800251,116042.61311015127,116040.51806882895,timelimit,timelimit,timelimit,timelimit,1046804.0,1049003.0,1024045.0,1060865.0,1.0,1.0,1.0,1.0,1.000001376933625,1.0000096385353736,1.0000179001371226,1.0,All;;;,All;;;,All;;;,All;;;
ran14x18,2383.62,2138.82,1694.3,2317.54,755.7939310536677,674.0020946414563,612.9845272969683,726.3618710382189,ok,ok,ok,ok,11082787.0,10454510.0,8493046.0,10096139.0,1.028390489529718,0.9232150682695035,0.7322323139451954,1.0,1.017048604066857,0.9696704513259009,0.9343258527407893,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
ran14x18-disj-8,2086.1,2069.7,2066.04,2070.17,592.345908701246,585.1405973709202,580.5902932287456,585.8841069824138,ok,ok,ok,ok,7967330.0,7967330.0,7967330.0,7967330.0,1.0076580279496385,0.9997740569280394,0.9980145853463899,1.0,1.004074573728548,0.9995311702739058,0.9966619163844569,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ran14x18_1,3501.18,3467.15,3472.93,3473.45,730.5423759589468,724.1930731405938,724.9301232328585,723.1649594744985,ok,ok,ok,ok,13272012.0,13272012.0,13272012.0,13272012.0,1.0079604989306579,0.9981914481333162,0.9998507227030674,1.0,1.0042813176091383,1.0005966426257928,1.001024373057643,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
ran16x16,62.32,62.16,75.56,60.95,53.40331267047493,50.96893522164207,81.32433307678785,68.36693075369467,ok,ok,ok,ok,269769.0,269769.0,325209.0,248656.0,1.0193093727977447,1.0170542635658915,1.2059196617336152,1.0,0.9859939336828185,0.9837153369022954,1.0121282323049368,1.0,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010,All;Diff;;MIPLIB2010
rd-rplusc-21,7200.0,7200.0,7200.0,7200.0,14234.558106563936,14239.33460498207,14234.479770984379,14238.455431014756,timelimit,timelimit,timelimit,timelimit,2606912.0,2607829.0,2613804.0,2606895.0,1.0,1.0,1.0,1.0,0.9997442441283854,1.0000576944278436,0.9997391034774898,1.0,All;;;,All;;;,All;;;,All;;;
reblock166,7200.0,4715.27,7200.0,7200.0,20102.764210456935,21156.590659628993,20111.082055816893,19943.30646135919,timelimit,ok,timelimit,timelimit,4768015.0,2934517.0,5409829.0,5418693.0,1.0,0.6553772538141471,1.0,1.0,1.0076137810136117,1.0579318361457555,1.0080109410979232,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
reblock354,7200.0,7200.0,7200.0,7200.0,5343.741910973638,4887.603521696516,5108.105329972887,5595.348221993101,timelimit,timelimit,timelimit,timelimit,8330485.0,7584248.0,8568786.0,8464836.0,1.0,1.0,1.0,1.0,0.9618509436423013,0.8926903210452918,0.9261232499604137,1.0,All;;;,All;;;,All;;;,All;;;
reblock420,7200.0,7200.0,7200.0,7200.0,59083.71187724825,59189.07836048769,59280.656466912464,58774.52241370586,timelimit,timelimit,timelimit,timelimit,1079505.0,1078221.0,1078182.0,1084300.0,1.0,1.0,1.0,1.0,1.0051725961338922,1.0069353284650715,1.0084673876556234,1.0,All;;;,All;;;,All;;;,All;;;
reblock67,234.96,234.94,235.16,234.3,1592.3426584844315,1569.653135228078,1583.2498986613796,1559.5256898649438,ok,ok,ok,ok,618224.0,618224.0,618224.0,618224.0,1.0027015963978714,1.00261972984036,1.003520261972984,1.0,1.0128215039018496,1.0039567664443596,1.009268986394775,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
rentacar,1.9,1.82,1.38,1.5,154.110051328132,158.25253283829147,76.13638027408422,126.89019349216859,ok,ok,ok,ok,1650.0,1700.0,2757.0,1700.0,1.0347826086956522,1.0278260869565217,0.9895652173913042,1.0,1.0241548448936364,1.0278308743187592,0.9549611723385388,1.0,All;Diff;;,All;Diff;;,All;Diff;;,All;Diff;;
rgn,0.5,0.5,0.5,0.64,22.99431818181818,22.99431818181818,22.99431818181818,45.98863636363636,ok,ok,ok,ok,567.0,567.0,567.0,567.0,0.9868421052631579,0.9868421052631579,0.9868421052631579,1.0,0.9780166653991983,0.9780166653991983,0.9780166653991983,1.0,All;;Equal;,All;;Equal;,All;;Equal;,All;;Equal;
rlp1,7200.0,7200.0,7200.0,7200.0,3.75,4.230769230769231,4.230769230769231,3.1818181818181817,timelimit,timelimit,timelimit,timelimit,72078398.0,72067035.0,71833299.0,72224275.0,1.0,1.0,1.0,1.0,1.0005663797009516,1.0010456240632952,1.0010456240632952,1.0,All;;;,All;;;,All;;;,All;;;
rmatr100-p10,88.77,89.0,89.11,89.1,343.0371194192913,331.57673736852735,351.3743710783728,331.7825343436789,ok,ok,ok,ok,85859.0,85859.0,85859.0,85859.0,0.996670030272452,0.9989909182643795,1.0001009081735621,1.0,1.0084507678884367,0.9998454725378623,1.014710987889888,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
rmatr100-p5,94.4,85.65,85.03,84.64,366.6463298038997,387.00461908527217,375.8451987954171,385.18374960078313,ok,ok,ok,ok,80679.0,80679.0,80679.0,80679.0,1.1031276415891802,1.0106720202874049,1.004120879120879,1.0,0.9866173568653069,1.001314532808383,0.9932582584743307,1.0,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010,All;;Equal;MIPLIB2010
rmatr200-p10,7200.0,7200.0,7200.0,7200.0,24021.292587015407,32303.79799503356,26471.629452709574,21642.853601344257,timelimit,timelimit,timelimit,timelimit,1910779.0,1957535.0,1976428.0,1986940.0,1.0,1.0,1.0,1.0,1.105041485828003,1.4708304254131812,1.2132582728476697,1.0,All;;;,All;;;,All;;;,All;;;
rmatr200-p20,7200.0,7200.0,7200.0,7200.0,15004.51999522304,12387.864382070133,19570.556897016515,15010.324903719611,timelimit,timelimit,timelimit,timelimit,2821878.0,2494274.0,2165539.0,2810234.0,1.0,1.0,1.0,1.0,0.9996374271895493,0.8362019173614513,1.284830696486206,1.0,All;;;,All;;;,All;;;,All;;;
rmatr200-p5,7200.0,7200.0,7200.0,7200.0,15221.661817850514,7108.192449931936,19623.522333150322,16545.94309818912,timelimit,timelimit,timelimit,timelimit,1925866.0,1840080.0,2065388.0,2288994.0,1.0,1.0,1.0,1.0,0.9245249301831326,0.46211209078688764,1.175401186344827,1.0,All;;;,All;;;,All;;;,All;;;
