Settings,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns
,Time,Time,Time,Time,Nodes,Nodes,Nodes,Nodes,PInt,PInt,PInt,PInt,Status,Status,Status,Status,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,NodesQ,NodesQ,NodesQ,NodesQ,TimeQ+10,TimeQ+10,TimeQ+10,TimeQ+10,PIntQ+1000,PIntQ+1000,PIntQ+1000,PIntQ+1000
neos-1224597,1.63,2.02,1.93,1.61,1.0,1.0,1.0,1.0,160.0,200.0,190.0,160.0,ok,ok,ok,ok,1548.0,1548.0,1548.0,1548.0,1.0,1.0,1.0,1.0,1.0017226528854435,1.0353143841515935,1.0275624461670974,1.0,1.0,1.0344827586206897,1.0258620689655173,1.0
neos-1228986,12.4,12.39,11.93,11.83,14268.0,14268.0,14268.0,14268.0,16.869193495934958,17.27569756097561,9.369556097560977,4.715447154471544,ok,ok,ok,ok,99885.0,99885.0,99885.0,99885.0,1.0,1.0,1.0,1.0,1.026110856619331,1.0256527714154833,1.0045808520384791,1.0,1.0120967049684415,1.0125013011814208,1.0046322657387927,1.0
neos-1281048,9.09,9.2,9.17,9.54,68.0,68.0,68.0,68.0,311.6912147256939,311.74088359986604,311.72438222154796,351.6912147256939,ok,ok,ok,ok,14911.0,14911.0,14911.0,14911.0,1.0,1.0,1.0,1.0,0.9769703172978506,0.9825997952917093,0.9810644831115661,1.0,0.9704074424955722,0.9704441882209501,0.9704319802712806,1.0
neos-1311124,7200.0,7200.0,7200.0,7200.0,8244308.0,8239700.0,8240466.0,8247895.0,16.96132596685083,15.757696132596685,15.757696132596685,14.155486187845304,timelimit,timelimit,timelimit,timelimit,90915559.0,90875873.0,90882835.0,90956032.0,0.9995651011561132,0.9990064131514769,0.9990992853328031,1.0,1.0,1.0,1.0,1.0,1.0027666761332155,1.0015798464501475,1.0015798464501475,1.0
neos-1324574,2747.82,2717.11,2715.41,2755.47,34140.0,34140.0,34140.0,34140.0,20.0,20.0,20.0,20.0,ok,ok,ok,ok,10248526.0,10248526.0,10248526.0,10248526.0,1.0,1.0,1.0,1.0,0.9972337432696794,0.9861289401078299,0.9855142163899807,1.0,1.0,1.0,1.0,1.0
neos-1330346,7200.0,7200.0,7200.0,7200.0,243745.0,244965.0,243676.0,244016.0,10.0,10.0,10.0,10.0,timelimit,timelimit,timelimit,timelimit,43399136.0,43614895.0,43386641.0,43440877.0,0.9988894170874041,1.0038890892400498,0.9986066487443447,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
neos-1330635,0.63,0.88,0.93,0.92,1.0,1.0,1.0,1.0,27.879546904517795,47.879546904517795,51.455456285421356,51.455456285421356,ok,ok,ok,ok,1085.0,1085.0,1085.0,1085.0,1.0,1.0,1.0,1.0,0.9734432234432235,0.9963369963369965,1.000915750915751,1.0,0.9775778334308213,0.9965990861909295,1.0,1.0
neos-1337307,7200.0,7200.0,7200.0,7200.0,281953.0,283272.0,282520.0,282807.0,7976.663486869745,7956.661806355311,7986.5910764683495,7966.607140209273,timelimit,timelimit,timelimit,timelimit,10605155.0,10642333.0,10620783.0,10628192.0,0.9969802727655256,1.0016442308712301,0.9989851736343159,1.0,1.0,1.0,1.0,1.0,1.0011215330953194,0.998890847597263,1.0022287065716822,1.0
neos-1346382,7200.0,7200.0,7200.0,7200.0,8285583.0,8334789.0,8324490.0,8327736.0,28.65024431818182,18.961795454545452,18.961795454545452,30.56202840909091,timelimit,timelimit,timelimit,timelimit,66733824.0,67099631.0,67032641.0,67056820.0,0.9949382401171218,1.0008469288651802,0.9996102181913548,1.0,1.0,1.0,1.0,1.0,0.998144911186122,0.9887437799620338,0.9887437799620338,1.0
neos-1354092,7200.0,7200.0,7200.0,7200.0,27638.0,27636.0,27486.0,27732.0,720000.0,720000.0,720000.0,720000.0,timelimit,timelimit,timelimit,timelimit,7819600.0,7818680.0,7781644.0,7844240.0,0.9966104139622097,0.9965382951103419,0.991129381220251,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
