Settings,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns,alns_e,alns_g,alns_u,no-alns
,Time,Time,Time,Time,Nodes,Nodes,Nodes,Nodes,PInt,PInt,PInt,PInt,Status,Status,Status,Status,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,LP_Iterations_dualLP,NodesQ,NodesQ,NodesQ,NodesQ,TimeQ+10,TimeQ+10,TimeQ+10,TimeQ+10,PIntQ+1000,PIntQ+1000,PIntQ+1000,PIntQ+1000
ProblemName,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
seymour-disj-10,7200.0,7200.0,7200.0,7200.0,72538.0,66999.0,63507.0,72507.0,1906.0609170699142,2338.7237988504353,2449.0633791091186,1908.3163081782623,timelimit,timelimit,timelimit,timelimit,10158062.0,9469090.0,9803955.0,10153157.0,1.0004275449266968,0.9240349207662708,0.8758740535396582,1.0,1.0,1.0,1.0,1.0,0.9992245028155963,1.1479919806046734,1.1859313133892146,1.0
shipsched,7200.0,7200.0,7200.0,7200.0,307266.0,307939.0,308631.0,307549.0,294258.38170256524,294053.38141677296,294107.1724421581,294240.726725224,timelimit,timelimit,timelimit,timelimit,7884495.0,7894074.0,7899653.0,7890258.0,0.9990798214268295,1.0012680906132032,1.0035181385730403,1.0,1.0,1.0,1.0,1.0,1.0000597985838102,0.999365448965903,0.9995476427505539,1.0
shs1023,7200.0,7200.0,7200.0,7200.0,15.0,15.0,15.0,15.0,533971.2499131522,532186.581671646,534558.0209129438,530792.6662266379,timelimit,timelimit,timelimit,timelimit,258863.0,258863.0,258863.0,258863.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0059771107959576,1.002621163347172,1.0070804938191855,1.0
siena1,7200.0,7200.0,7200.0,7200.0,6920.0,5757.0,7443.0,7534.0,501517.95147250424,300984.94934909913,180501.57394178613,176029.46815613974,timelimit,timelimit,timelimit,timelimit,5826068.0,5121816.0,6075235.0,6147034.0,0.9185027873639501,0.7641359171754712,0.9879214228829307,1.0,1.0,1.0,1.0,1.0,2.8386118803073175,1.705845656626776,1.0252619286055924,1.0
sing161,7200.0,7200.0,7200.0,7200.0,16.0,16.0,16.0,16.0,119015.14092886799,118167.58869237149,118530.77647667067,117613.8184868488,timelimit,timelimit,timelimit,timelimit,247735.0,247735.0,247735.0,247735.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0118141584167493,1.004668682052286,1.0077306169004545,1.0
sing2,7200.0,7200.0,7200.0,7200.0,10790.0,6853.0,6899.0,6852.0,34155.76001000211,40745.98238011515,37085.56808681512,40694.018849583794,timelimit,timelimit,timelimit,timelimit,1786351.0,2207872.0,2133461.0,2207451.0,1.5747227086981903,1.0001459427904262,1.0068593111500292,1.0,1.0,1.0,1.0,1.0,0.8431847296090779,1.0012463065918116,0.9134539950253633,1.0
sing245,7200.0,7200.0,7200.0,7200.0,12.0,23.0,12.0,12.0,93315.13770072555,90179.17260906764,93180.70026437788,92870.59412859115,timelimit,timelimit,timelimit,timelimit,256878.0,306450.0,256878.0,256878.0,1.0,1.9166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0047357063866607,0.9713283851614213,1.003303549302798,1.0
sing359,7200.0,7200.0,7200.0,7200.0,13.0,13.0,13.0,13.0,199281.05711998284,199536.3877755388,198945.2490447195,199312.66666592725,timelimit,timelimit,timelimit,timelimit,220992.0,220992.0,220992.0,220992.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9998421989658941,1.001116859524339,0.9981657793921714,1.0
sp97ic,7200.0,7200.0,7200.0,7200.0,705813.0,736919.0,728465.0,733958.0,1952.6985234334504,1290.925601603549,1600.4029607621883,945.9307943929934,timelimit,timelimit,timelimit,timelimit,32530949.0,32081564.0,31878860.0,30844516.0,0.9616531191158078,1.0040342907904811,0.9925159205295125,1.0,1.0,1.0,1.0,1.0,1.5173707780057537,1.1772903785708226,1.3363285931108093,1.0
sp98ar,7200.0,7200.0,7200.0,7200.0,187861.0,166038.0,189590.0,173580.0,6468.529313077114,5809.845212944187,4883.907880727012,4753.475838061748,timelimit,timelimit,timelimit,timelimit,10066459.0,9996211.0,9615419.0,9542330.0,1.082273303375965,0.9565502938126512,1.0922341283558015,1.0,1.0,1.0,1.0,1.0,1.298089976092285,1.183605424723277,1.0226701295593177,1.0
stockholm,7200.0,7200.0,7200.0,7200.0,6073.0,6082.0,6022.0,6098.0,73503.78577743098,73495.01805636447,73507.19669066831,73496.36573058159,timelimit,timelimit,timelimit,timelimit,2837285.0,2848932.0,2813522.0,2857198.0,0.9959002951787471,0.9973761889143982,0.9875368973433912,1.0,1.0,1.0,1.0,1.0,1.000099602803125,0.9999819095307012,1.0001453891069787,1.0
stp3d,7200.0,7200.0,7200.0,7200.0,151.0,151.0,151.0,151.0,720003.0,720002.0,720004.0,720003.0,timelimit,timelimit,timelimit,timelimit,1339284.0,1339284.0,1339284.0,1339284.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999986130432189,1.000001386956781,1.0
sts405,7200.0,7200.0,7200.0,7200.0,33648.0,34041.0,33962.0,34041.0,13499.142235662273,13486.969653871165,13490.677111827115,13483.862635951553,timelimit,timelimit,timelimit,timelimit,984660.0,990246.0,988990.0,990282.0,0.9884550982638582,1.0,0.9976792691166535,1.0,1.0,1.0,1.0,1.0,1.0010549395623785,1.0002145158372255,1.0004704874691817,1.0
sts729,7200.0,7200.0,7200.0,7200.0,1533.0,1530.0,1533.0,1532.0,6713.698918154974,6726.832253615787,6706.40535527947,6712.021442928259,timelimit,timelimit,timelimit,timelimit,720235.0,706078.0,720262.0,717205.0,1.0006527415143602,0.9986945169712794,1.0006527415143602,1.0,1.0,1.0,1.0,1.0,1.000217514336433,1.0019204835978652,0.9992717748919204,1.0
swath,7200.0,7200.0,7200.0,7200.0,551689.0,549871.0,552246.0,553782.0,4484.6569120403465,4527.4189160069145,4502.250225405043,4457.322043822694,timelimit,timelimit,timelimit,timelimit,4340952.0,4327620.0,4345345.0,4356060.0,0.9962205344341275,0.9929376541671633,0.9972263453850071,1.0,1.0,1.0,1.0,1.0,1.005008842798382,1.0128445548240215,1.0082326425344836,1.0
t1717,7200.0,7200.0,7200.0,7200.0,18263.0,18266.0,18298.0,18091.0,182237.60981342892,182164.4642135076,182191.6413555629,182199.4554835958,timelimit,timelimit,timelimit,timelimit,8700682.0,8702470.0,8721469.0,8599712.0,1.009507489912111,1.0096733182245314,1.0114421535570173,1.0,1.0,1.0,1.0,1.0,1.0002082666115595,0.9998089990497196,0.999957346335925,1.0
t1722,7200.0,7200.0,7200.0,7200.0,107389.0,98138.0,98897.0,108709.0,97984.85055004242,91627.96741953616,96676.29423758216,97321.95942630702,timelimit,timelimit,timelimit,timelimit,28714749.0,27524208.0,27613311.0,29027565.0,0.9878574911000929,0.9027587412265774,0.909740683844024,1.0,1.0,1.0,1.0,1.0,1.0067420454962783,0.9420882980771091,0.9934331537685761,1.0
timtab2,7200.0,7200.0,7200.0,7200.0,2398093.0,2390679.0,2393473.0,2399101.0,14859.544350656246,14882.58194970864,14888.238881657066,14851.894323856182,timelimit,timelimit,timelimit,timelimit,56052641.0,55864602.0,55940113.0,56076301.0,0.9995798426160466,0.9964895183654211,0.9976541212729269,1.0,1.0,1.0,1.0,1.0,1.0004825938555841,1.001935896444015,1.0022927580173295,1.0
toll-like,7200.0,7200.0,7200.0,7200.0,91099.0,90845.0,90693.0,90706.0,1834.5920641925577,1839.281725176111,1843.7443477149843,1841.2059386441053,timelimit,timelimit,timelimit,timelimit,16724482.0,16686424.0,16663927.0,16665540.0,1.0043326792053446,1.0015324234339515,0.999856679822724,1.0,1.0,1.0,1.0,1.0,0.9976721594300539,0.9993227476256393,1.0008934266384404,1.0
triptim2,7200.0,7200.0,7200.0,7200.0,164.0,153.0,163.0,163.0,173781.99565329624,177780.66333030784,174881.6292644744,174281.8291129227,timelimit,timelimit,timelimit,timelimit,2953658.0,2879202.0,2937744.0,2948655.0,1.0061349693251533,0.9386503067484663,1.0,1.0,1.0,1.0,1.0,1.0,0.9971484011653916,1.0199611918422593,1.00342191860153,1.0
triptim3,7200.0,7200.0,7200.0,7200.0,921.0,921.0,921.0,921.0,81753.20352771261,81753.19613787658,81753.0852990732,81853.13702355688,timelimit,timelimit,timelimit,timelimit,3401071.0,3403311.0,3408155.0,3405434.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99879384777168,0.9987937585796918,0.9987924208053193,1.0
tw-myciel4,7200.0,7200.0,7200.0,7200.0,114626.0,114994.0,112536.0,114995.0,1468.1818181818182,1460.4895104895106,1506.6433566433568,1456.969696969697,timelimit,timelimit,timelimit,timelimit,20244693.0,20316814.0,19947807.0,20318137.0,0.9967911648332536,0.9999913039697378,0.9786164615852864,1.0,1.0,1.0,1.0,1.0,1.004563394178589,1.0014325832036735,1.020217449053167,1.0
uc-case11,7200.0,7200.0,7200.0,7200.0,11434.0,11447.0,11481.0,11562.0,8965.567699634288,8945.954051721965,8956.9781834104,8939.183373903172,timelimit,timelimit,timelimit,timelimit,2152493.0,2154050.0,2158557.0,2169738.0,0.9889292509946376,0.9900536239404947,0.9929942916450442,1.0,1.0,1.0,1.0,1.0,1.0026545768136639,1.000681210675373,1.0017903693731973,1.0
uc-case3,7200.0,7200.0,7200.0,7200.0,10786.0,3120.0,6641.0,3228.0,8397.209811467888,8018.262437691333,8037.90365769711,7945.917323452746,timelimit,timelimit,timelimit,timelimit,1721863.0,1219125.0,1492541.0,1255814.0,3.341387856257745,0.966542750929368,2.0573110285006195,1.0,1.0,1.0,1.0,1.0,1.0504467537199373,1.008086941967251,1.0102824932221552,1.0
usAbbrv-8-25_70,7200.0,7200.0,7200.0,7200.0,1115955.0,1121766.0,1122418.0,1130569.0,10781.31519934704,10683.439119990757,10675.514937645354,10608.01182455234,timelimit,timelimit,timelimit,timelimit,41294852.0,41535326.0,41560681.0,41852269.0,0.9870737655109949,0.9922136552479327,0.9927903560065772,1.0,1.0,1.0,1.0,1.0,1.014929634584636,1.0064978651450784,1.0058152174647372,1.0
van,7200.0,7200.0,7200.0,7200.0,1579.0,1133.0,1112.0,1099.0,89470.76827896491,78964.69330268443,93927.15590308653,70697.04590360072,timelimit,timelimit,timelimit,timelimit,6103161.0,6143409.0,6018530.0,6102670.0,1.4367606915377615,1.0309372156505914,1.0118289353958143,1.0,1.0,1.0,1.0,1.0,1.2618479204932116,1.115313640818617,1.3240037257702295,1.0
vpphard,7200.0,7200.0,7200.0,7200.0,902.0,836.0,898.0,941.0,689844.5927162812,690144.4513129516,690004.2913380255,689639.6911563083,timelimit,timelimit,timelimit,timelimit,2319797.0,2262298.0,2313231.0,2342973.0,0.9585547290116897,0.8884165781083954,0.9543039319872476,1.0,1.0,1.0,1.0,1.0,1.0002966837304554,1.0007308588879364,1.0005279166349486,1.0
vpphard2,7200.0,7200.0,7200.0,7200.0,579.0,318.0,576.0,576.0,634470.0089754111,642960.8240990888,634712.0549515986,634392.6153512667,timelimit,timelimit,timelimit,timelimit,167765.0,85710.0,167147.0,167147.0,1.0052083333333333,0.5520833333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0001218044123814,1.0134849045154315,1.0005027436463916,1.0
wnq-n100-mw99-14,7199.98,7200.0,7200.0,7199.98,35.0,35.0,35.0,35.0,531843.2052403261,531585.6587309849,531683.3156342183,531842.9805309734,timelimit,timelimit,timelimit,timelimit,16456.0,16456.0,16456.0,16456.0,1.0,1.0,1.0,1.0,1.0,1.0000027739327988,1.0000027739327988,1.0,1.0000004217177685,0.9995170776206302,0.9997003528195191,1.0
